Rank	Team	Score	IITD_Students
859	ross_geller	0.96343	No
860	mathdoc19	0.96343	No
861	kama11	0.96343	No
862	ZekkoX	0.96343	No
863	DDzsotjan	0.96343	No
864	Justin 2	0.96329	No
865	ArshjotKhehra	0.96329	No
866	Piotr Carlos P.	0.96329	No
867	estenhl	0.96314	No
868	Tahar	0.96314	No
869	plantsgo	0.96314	No
870	JOAN	0.96314	No
871	VaibhavChauhan	0.96286	No
872	Never_Sepulveda	0.96286	No
873	desperadomo	0.96286	No
874	Christopher Whidden	0.96271	No
875	Rohit 2	0.96271	No
876	Chenhui Hu	0.96257	No
877	鈴木健吾	0.96257	No
878	ak2	0.96229	No
879	DrNick	0.96229	No
880	Fdemir	0.96214	No
881	lucasn	0.96200	No
882	larry1994	0.96186	No
883	izktmys	0.96171	No
884	Himanshu Gupta	0.96171	No
885	Havoc	0.96171	Yes
886	TheKannanator	0.96157	No
887	Haifeng	0.96157	No
888	lvyh	0.96157	No
889	Sunny 3	0.96143	No
890	NiteshVijay	0.96114	No
891	LeLinhNguyen	0.96114	No
892	Fans C	0.96114	No
893	IssaTingzon	0.96086	No
894	KJ+Greg_CT	0.96043	No
895	KerD	0.96029	No
896	ogechi	0.96029	No
897	pandeyiyer	0.96014	No
898	christian_b	0.96000	No
899	Yuze Huang	0.95986	No
900	ParvezRafi	0.95986	No
901	Alexandr Igumnov	0.95971	No
902	Nataliya Peshekhodko	0.95971	No
903	wuyuliang	0.95971	No
904	NelsonMok	0.95957	No
905	zzzhu	0.95914	No
906	TyasKusumaHandayani	0.95914	No
907	楠辉小仔	0.95914	No
908	Jiteshshah	0.95900	No
909	Leonid Startsev	0.95900	No
910	Zhu XueLin	0.95886	No
911	Zuyue	0.95886	No
912	Noah Schwartz	0.95857	No
913	veeteque	0.95829	No
914	Alexandra Teste	0.95814	No
915	Nobuyuki Kawagashira	0.95800	No
916	ShahilAhamed	0.95771	No
917	Sumit	0.95771	No
918	NeilDewart	0.95757	No
919	Liang	0.95700	No
920	Mohana Sai	0.95671	No
921	Shubham Bhargav	0.95657	No
922	SherryLeung	0.95643	No
923	kensei	0.95629	No
924	Neelu Choudhary	0.95614	No
925	Liuzhou Zhuo	0.95586	No
926	wty0617	0.95571	No
927	zhangqiang1104	0.95557	No
928	DapengWang	0.95543	No
929	donaldtfung	0.95543	No
930	YiXie	0.95529	No
931	Илья Белкин	0.95529	No
932	lihuir	0.95529	No
933	Shamtactics	0.95514	No
934	Ellias	0.95514	No
935	cvliaw	0.95500	No
936	Ken Mok	0.95486	No
937	sampath	0.95471	No
938	Thatchaphon Kaeosuriya	0.95457	No
939	lbjlc	0.95443	No
940	BenKrieger	0.95443	No
941	Youssef Erahim	0.95414	No
942	tuckerdarby	0.95414	No
943	KarlSigfrid	0.95400	No
944	CQUTWH	0.95386	No
945	Freykjavik Bjuniversity	0.95386	No
946	wg1222	0.95343	No
947	TaiBridge	0.95343	No
948	georgeinparis	0.95343	No
949	BrydonParker	0.95343	No
950	Louie Tsai	0.95329	No
951	lengyue	0.95329	No
952	AnnaHomor	0.95300	No
953	ForestGump	0.95300	No
954	Zindabad	0.95229	No
955	Aayush	0.95200	No
956	Rémi	0.95200	No
957	NiranjanDeshpande	0.95200	No
958	Canniclac	0.95157	No
959	Fredeivy	0.95086	No
960	naswang	0.95071	No
961	yang 3	0.95043	No
962	chettyv	0.95014	No
963	bin liu	0.94986	No
964	BrunoDeNadaiSarnaglia	0.94986	No
965	ShrinivaassNakkaa	0.94957	No
966	pk2data	0.94914	No
967	xiaoran	0.94900	No
968	Kyle Zengo	0.94800	No
969	Jianghan Li	0.94800	No
970	rosie	0.94757	No
971	Icyblade	0.94743	No
972	Ngiong	0.94729	No
973	Ruthger Righart	0.94729	No
974	Dimitri	0.94657	No
975	Caio Oliveira	0.94629	No
976	zhaozexue	0.94600	No
977	Shahzad Tabassum	0.94586	No
978	James Foster	0.94571	No
979	Abhishek Sharma 2	0.94557	No
980	AnthonyOrlando	0.94529	No
981	yzheng68	0.94529	No
982	CyrilSebastian	0.94529	No
983	Manish Barnwal	0.94514	No
984	DenisUlianov	0.94500	No
985	BalakrishnaSKesavan	0.94486	No
986	AkashGupta	0.94486	No
987	SimranjeetSingh	0.94486	No
988	Petepariyakorn	0.94471	No
989	VõHồViệtKhoa	0.94457	No
990	AdAu	0.94443	No
991	Li Dongfang	0.94443	No
992	KevinChiao	0.94414	No
993	ParthChaudhary	0.94414	No
994	CardboardBox	0.94414	No
995	PoojaShrivastava	0.94371	No
996	Binil*George	0.94357	No
997	Daan Michiels	0.94357	No
998	VictorMiguelChuraQuispe	0.94343	No
999	Liam-fei	0.94329	No
1000	DavidBaerg	0.94271	No
1001	jimmyjin	0.94271	No
1002	TK Tang	0.94271	No
1003	Ganesh Shankar	0.94257	No
1004	SaikatDutta	0.94243	No
1005	sunny shah	0.94229	No
1006	hotmanwang	0.94229	No
1007	Kyungsu Kim	0.94214	No
1008	BellumShaw	0.94200	No
1009	hylosy	0.94200	No
1010	SauKr	0.94186	Yes
1011	Narendra Prasad Karumanchi	0.94171	No
1012	小数	0.94171	No
1013	BindoBishorgho	0.94171	No
1014	Shalini Gangwar	0.94171	No
1015	FishXY	0.94171	No
1016	MaximeFuccellaro	0.94143	No
1017	sakares saengkaew	0.94143	No
1018	Andy 3	0.94129	No
1019	Tran Son Hai	0.94100	No
1020	Chung Ning	0.94086	No
1021	olj23	0.94086	No
1022	SushovanChakraborty	0.94057	No
1023	ABA!	0.94057	No
1024	RohitGambo	0.94014	No
1025	Venkata Sri Harsha P	0.94000	No
1026	Shuo Feng	0.93900	No
1027	mimilucky123	0.93900	No
1028	art_for_vad	0.93900	No
1029	ArindrimaDatta	0.93886	No
1030	KuanyuChen	0.93886	No
1031	trgosselin14	0.93871	No
1032	osuarez	0.93871	No
1033	jwpker	0.93857	No
1034	youyue	0.93857	No
1035	CongDao	0.93814	No
1036	dpalma	0.93800	No
1037	DBrain5	0.93743	No
1038	rowe	0.93700	No
1039	Amitesh Roneel Singh	0.93657	No
1040	Volak	0.93614	No
1041	CaiziLee	0.93586	No
1042	_LT_zyc	0.93571	No
1043	Tortik	0.93571	No
1044	SurajPai	0.93571	No
1045	LengrabGrabowskii	0.93514	No
1046	Guoliang Wang	0.93514	No
1047	Bartold	0.93514	No
1048	AnveshMuttavarapu	0.93514	No
1049	cielan	0.93514	No
1050	sankethmopuru	0.93514	No
1051	JungHwan Park	0.93514	No
1052	Abhinav Bais	0.93514	No
1053	haha127	0.93514	No
1054	YujieZhou	0.93514	No
1055	ParthSharma	0.93514	No
1056	WeCodeR	0.93514	Yes
1057	Simon 8	0.93514	No
1058	Daniel Andrews	0.93514	No
1059	MohanChakradhar	0.93514	No
1060	MarkLin	0.93514	No
1061	Karanvir_arvind	0.93514	Yes
1062	Pradeep Kondamuri	0.93514	No
1063	The Unchallenged	0.93514	Yes
1064	ofpsxx	0.93457	No
1065	RadikValiev	0.93414	No
1066	h4pZ	0.93286	No
1067	Duke Le	0.93257	No
1068	Charmender	0.93186	No
1069	ShawnPahulu	0.93157	No
1070	Sunrisetofu	0.93143	No
1071	ElliotMauai	0.93129	No
1072	ChinHongKennethLee	0.93114	No
1073	HuzaifaFaruqui	0.93071	No
1074	MatteoFelici	0.93029	No
1075	ikseon	0.92986	No
1076	Thanh Cong Nguyen	0.92914	No
1077	NavjotKaur	0.92714	No
1078	ZoyaBarabanova	0.92700	No
1079	Craig Weidert	0.92443	No
1080	Peter Ciang	0.92343	No
1081	John.Ken	0.92257	No
1082	Karl4Ebanuy	0.92143	No
1083	archer	0.92143	No
1084	DeepaliGarg	0.92129	No
1085	YiQi	0.92114	No
1086	Sahil Dureja	0.92071	No
1087	liangr	0.92057	No
1088	Najeeb Khan	0.92043	No
1089	sspaenig	0.92029	No
1090	Filips Ivanovs	0.92000	No
1091	ShubhamSagar	0.91829	Yes
1092	Emily	0.91714	No
1093	MilanBala	0.91700	No
1094	Kardamat	0.91600	No
1095	musketeer191	0.91557	No
1096	qwer	0.91457	No
1097	tmacdon4	0.91429	No
1098	KrzysztofBiałkowski	0.91286	No
1099	eggeggsuperman	0.91214	No
1100	Ping-Huan Kuo	0.91200	No
1101	Sourabh Swain	0.91143	No
1102	frosty	0.91143	No
1103	LinGao	0.91100	No
1104	wolala	0.91043	No
1105	DosapatiKarthik	0.91000	No
1106	SvetlanaBesaeva	0.90986	No
1107	Team_Firoz	0.90957	No
1108	SrinivasaMurthyDamarla	0.90929	No
1109	junyu	0.90900	No
1110	Julio Moyano	0.90900	No
1111	shyamprasadreddy	0.90729	No
1112	Ivan Kornev	0.90729	No
1113	AvishekJaiswal	0.90714	No
1114	RainYang	0.90700	No
1115	TJUxzx	0.90471	No
1116	AnthonyChiu	0.90414	No
1117	Ignatius Chiang	0.90100	No
1118	VictorShen	0.90086	No
1119	jalFaizy	0.89729	No
1120	Total_Demolition	0.89729	Yes
1121	zgo2016	0.89700	No
1122	AleksandrDruzhinin	0.89600	No
1123	PrawitChaivong	0.89600	No
1124	wagnerra	0.89329	No
1125	d_nishiyama85	0.89271	No
1126	YuZhou	0.89029	No
1127	Mike D	0.88914	No
1128	Ivan Medyansky	0.88886	No
1129	Vera Sosnovik	0.88686	No
1130	Alexey Kosterin	0.88600	No
1131	GentRich	0.88571	No
1132	Learners	0.88114	No
1133	ML Learners	0.88114	Yes
1134	Yongyuan Deng	0.88057	No
1135	Thinkle	0.87957	No
1136	YiGuo	0.87729	No
1137	Sarthak khandekar	0.87500	No
1138	sirinthra.cc	0.87486	No
1139	Oui.P	0.87457	No
1140	Octavi Font	0.87300	No
1141	herrerik	0.87214	No
1142	Soap	0.87014	No
1143	Wout Aarts	0.87000	No
1144	Ish Yadav	0.86857	No
1145	DongwoogJeong	0.86857	No
1146	Munkh-Od Altansukh	0.86157	No
1147	Daniel Kirsch	0.86043	No
1148	sokoun	0.86000	No
1149	Janis Rumnieks	0.85900	No
1150	Philip Brooks	0.85529	No
1151	haliou	0.85386	No
1152	AnubhavAgarwal	0.85314	No
1153	Shashikant Mishra	0.85314	No
1154	Valyaev Ilya	0.85257	No
1155	Sebastian Eberle	0.85243	No
1156	Dina Ermilova	0.83871	No
1157	DariaYakovleva	0.83829	No
1158	joeymeyer	0.83643	No
1159	Pulikodan	0.83600	No
1160	tjullrich	0.83586	No
1161	LostPhoenix	0.83529	No
1162	Mengjiao	0.83386	No
1163	lanceselee	0.83357	No
1164	rimmyjain	0.83143	No
1165	ryuchihoon	0.83114	No
1166	SioneTukuafu	0.82657	No
1167	bin0204	0.81886	No
1168	MasahiroSenda	0.81771	No
1169	JihyunPark	0.81614	No
1170	Kai Xu	0.80771	No
1171	scripta	0.80614	No
1172	articulate	0.80614	No
1173	taxus13	0.80614	No
1174	brook	0.80614	No
1175	SanhaLee	0.79757	No
1176	Ndolè	0.79057	No
1177	Reuben Pometsey	0.78514	No
1178	Antonio 2	0.78257	No
1179	GPurvis	0.78029	No
1180	Rohit Narain	0.75857	No
1181	StarPurple	0.75143	No
1182	Cody Dean	0.74300	No
1183	fgrzeszc	0.73600	No
1184	ShinjiK	0.73543	No
1185	Jonny	0.72914	No
1186	prestond24	0.72429	No
1187	fedbryant	0.70900	No
1188	32Blum	0.68814	No
1189	Newbirt	0.68557	No
1190	whitecastle	0.67000	No
1191	kapinnow	0.65314	No
1192	srbiau	0.65229	No
1193	Dilan Nuwantha	0.64586	No
1194	МихаилМаксимов	0.63929	No
1195	LinkanRay	0.57300	No
1196	Lari	0.56829	No
1197	flyingpenguin	0.56329	No
1198	Max i	0.53414	No
1199	Kelisssss	0.51829	No
1200	HangpengZhao	0.51614	No
1201	SanjayYadav	0.45543	No
1202	DanAlexandru	0.30943	No
1203	ShawnAnderson	0.30843	No
1204	lopolko	0.26100	No
1205	straw_man	0.23700	No
1206	funkbf	0.21686	No
1207	stephen 2	0.13400	No
1208	Megan Yin	0.11614	No
1209	Wai-yee	0.11614	No
1210	ranggaugahari	0.11157	No
1211	chialin_du	0.10757	No
1212	StanescuPaul	0.10657	No
1213	Satish7101	0.10371	No
1214	mikesong	0.10257	No
1215	Narendra Prasad K	0.10214	No
1216	Vayne-Lover	0.10014	No
1217	MontiChandra	0.10014	No
1218	T-900	0.10014	No
1219	seanDot7	0.10014	No
1220	NaudePretorius	0.10014	No
1221	HarshitPatel	0.10014	No
1222	COL-GO	0.10014	No
1223	Beginners	0.10014	Yes
1224	jamesbond6	0.10014	No
1225	A-Team	0.10014	Yes
1226	YashBhat	0.10014	No
1227	da3m0ns	0.10014	Yes
1228	Rishabh Mallik	0.10014	Yes
1229	BladeBreakers	0.10014	Yes
1230	Integral	0.10014	No
1231	himanshumeena	0.10014	No
1232	heirenzhanshen	0.10014	No
1233	GabrieleCampanella	0.09986	No
1234	ckla	0.09986	No
1235	hsrkrishna	0.09829	No
1236	NiteshAgarwal	0.08957	No
1237	Achraf BENLEMKADDEM	0.07457	No
