Rank	Team	Score	IITD_Students
53	heisenberg 3	0.9934300000000001	Yes
54	William 2	0.9933736363636365	No
55	歪哥突然	0.9932900000000002	No
56	ssemenyuk	0.9932900000000002	No
57	Chetan Madhok	0.9928600000000001	No
58	JaviWaitzel	0.9928590909090911	No
59	pingjunlv	0.9927563636363637	No
60	Florian PAQUET	0.99271	No
61	Carlos H. Villa Pinto	0.99271	No
62	Lucas 2	0.99271	No
63	muchas_gracias	0.9926845454545454	No
64	borogove	0.992580909090909	No
65	Nikita Molostvov	0.99257	No
66	B.C.	0.9925481818181818	No
67	Fabien Tencé	0.9925027272727271	No
68	AlekseyParamonov	0.9922899999999999	No
69	Damien 2	0.9922727272727272	No
70	superizer	0.9921399999999997	No
71	Daia Alexandru	0.9921399999999997	No
72	Infernus	0.9921399999999997	No
73	muye5	0.9921399999999997	No
74	ShivaSitaraman	0.9921018181818179	No
75	AndreyBozhko	0.9919999999999998	No
76	affemitwaffel	0.9919999999999998	No
77	ABE_	0.9919999999999998	No
78	JohnCrickett	0.9919090909090907	No
79	weiyus	0.99186	No
80	Kshitiz Sharma	0.99186	No
81	Focsic@BE	0.99186	No
82	xingxinghanzi	0.9918445454545453	No
83	ingvar888	0.9918436363636365	No
84	axon	0.9918154545454547	No
85	QuốcBảoĐỗ	0.9917100000000003	No
86	BlueWhale	0.9917100000000003	No
87	xinghedyc	0.9915945454545456	No
88	Christian Salvatore	0.9915700000000003	No
89	Harish Reddy	0.9915700000000003	No
90	Yesterdays	0.9915700000000003	No
91	神秘人	0.9915700000000003	No
92	Masato  Takahashi	0.9915700000000003	No
93	Zachary Ruzhinov	0.991441818181818	No
94	Patrick Carson	0.99143	No
95	ZhenyiLin	0.99143	No
96	abhishekkumar 2	0.99143	No
97	Naqqash	0.99143	No
98	iory	0.99143	No
99	SidN	0.99139	No
100	YuRayLi	0.9912954545454544	No
101	Alexandru Papiu	0.9912900000000002	No
102	Yuichi Iwanami	0.9912900000000002	No
103	august	0.9912900000000002	No
104	artemZholus	0.991210909090909	No
105	AndreasNilsson	0.9911400000000001	No
106	uomcse_efinix	0.9911400000000001	No
107	Jakub Svehla	0.9911400000000001	No
108	callofdutyops	0.9911400000000001	No
109	MichaelWang	0.9910000000000001	No
110	T123	0.9910000000000001	No
111	LookingForEntryLevelJob	0.9910000000000001	No
112	Tenshi Kanade	0.9910000000000001	No
113	Mokii	0.9910000000000001	No
114	Björn Lunt	0.9908600000000001	No
115	by_yzp	0.9908600000000001	No
116	Dmytro Tkanov	0.9908600000000001	No
117	daryadedik	0.9908427272727275	No
118	abhiram singh	0.9907900000000002	No
119	freed err	0.9907100000000001	No
120	Damodar	0.9905981818181818	No
121	civic_Z.Y.Z	0.9905700000000001	No
122	hal9zillion	0.9905700000000001	No
123	SeshuKumar	0.9905700000000001	No
124	AyushSharma	0.9905700000000001	No
125	Ryan Goy	0.9905700000000001	No
126	littletree	0.9904381818181819	No
127	sxie	0.9904299999999999	No
128	Chris Swierczewski	0.9904299999999999	No
129	simplebest	0.9902945454545455	No
130	ФилиппБочаров	0.99029	No
131	MartinHoráček	0.99029	No
132	zhangzhang	0.9901399999999998	No
133	learner123	0.9900236363636362	No
134	RFont	0.9899999999999998	No
135	sunny0o0	0.9899999999999998	No
136	ОльгаКонкина	0.9899999999999998	No
137	Bartosz Prusinowski	0.9899999999999998	No
138	Mathan	0.9899999999999998	No
139	xiaoxuliang	0.9898599999999999	No
140	LavishYadav	0.9898599999999999	No
141	Shijian Su	0.9897099999999999	No
142	Bojan Tunguz	0.9897099999999999	No
143	echo88	0.9897099999999999	No
144	Yury Kozyrev	0.9896336363636362	No
145	MohanNikam	0.9895699999999998	No
146	Felix	0.9894299999999998	No
147	Ping Ng	0.9892899999999998	No
148	AlexanderPozharskii	0.9892899999999998	No
149	Ken du	0.9892899999999998	No
150	nevergone	0.9892854545454544	No
151	Devinder Saini	0.9892427272727271	No
152	SaltSuger	0.9891781818181815	No
153	qwe0814	0.9891400000000001	No
154	TaegyunJeon	0.9891318181818183	No
155	SaurabhNaik	0.9890000000000002	No
156	hunter10817	0.9888600000000002	No
157	JGuillaumin	0.9887509090909089	No
158	anantzoid	0.9887100000000001	No
159	Tayari	0.9887100000000001	No
160	RickXie	0.9886390909090911	No
161	MohamedRahmouni	0.9885700000000001	No
162	skyfengye741	0.9884299999999999	No
163	Kasuka	0.9881399999999999	No
164	arbalan	0.9878599999999998	No
165	Alvaro João	0.9878599999999998	No
166	Sharks	0.9877627272727273	Yes
167	josdorpjossie	0.9876109090909089	No
168	SnowWalkerJ	0.9875700000000003	No
169	ShihaoZhang	0.9874299999999997	No
170	RohitApte	0.9874299999999997	No
171	МөнхбаатарЭнхбаатар	0.987403636363636	No
172	Ben Ogorek	0.9872900000000002	No
173	mathias	0.9872900000000002	No
174	Jianyang Zhao	0.9872900000000002	No
175	Shmuma	0.9871400000000002	No
176	SauKr	0.9870890909090908	Yes
177	K.I.	0.9870000000000002	No
178	Sahil Jindal	0.9868600000000003	No
179	AliNawed	0.9867100000000001	No
180	PashaAdamenko	0.9865700000000001	No
181	VasudevSingh	0.98643	No
182	Oscar Friberg	0.98643	No
183	Sylvain	0.98614	No
184	utobe67	0.98614	No
185	danidarshit	0.98614	No
186	wuqiWeber	0.9858281818181819	No
187	Hison	0.9855699999999998	No
188	Hyunwoo Jung	0.9854299999999997	No
189	Michał Stolarczyk	0.9854299999999997	No
190	c_ozbek	0.9854299999999997	No
191	churandy	0.9852981818181817	No
192	Ronald Yang	0.9852899999999998	No
193	Bogdan Kirilenko	0.9851400000000001	No
194	NelsonMok	0.9849336363636364	No
195	aidan	0.9848600000000003	No
196	Banzai Charge	0.9844663636363639	No
197	ArsenalByr	0.9842900000000001	No
198	smallFish	0.9842900000000001	No
199	hiro116s	0.9842900000000001	No
200	gjkim	0.9839909090909092	No
201	eli2063	0.9838600000000001	No
202	Dmitry Egorov	0.9838600000000001	No
203	Ale e Fabio	0.9838036363636364	No
204	AlexGuo	0.9831399999999999	No
205	Nguyễn Lương An Phú	0.9829999999999999	No
206	ahans	0.9827100000000003	No
207	ISaber	0.9826636363636364	No
208	seu1tyz	0.9824300000000001	No
209	ShashwatVerma	0.9822900000000002	Yes
210	MohammadSaifee	0.9822900000000002	No
211	ankita_sinha	0.9822900000000002	No
212	alui22	0.9822900000000002	No
213	qccc	0.9822900000000002	No
214	GokulP	0.9822627272727275	No
215	wangwanpeng	0.982	No
216	Shao Yen Hung	0.9819727272727272	No
217	SikaiWang	0.98171	No
218	dauntless	0.98171	Yes
219	Havoc	0.9817009090909092	Yes
220	BielM	0.9816363636363634	No
221	RodrigoLoza	0.9807700000000003	No
222	CongWang	0.9807100000000003	No
223	Earth!	0.9807100000000003	No
224	Long Yang	0.9802363636363637	No
225	linalu	0.9801400000000001	No
226	sappyprg	0.9800109090909093	No
227	Diego Pereira	0.9798581818181817	No
228	mi7ky	0.9797100000000001	No
229	weilianghe	0.9797100000000001	No
230	wangtao	0.97957	No
231	Deepin	0.9794299999999999	No
232	Kv Manohar	0.9791399999999998	No
233	jasonzhang	0.9788599999999998	No
234	KittyPryde	0.9788599999999998	No
235	EdLevinson	0.9788599999999998	No
236	Evgeniy Malishev	0.9787100000000002	No
237	SandiMikus	0.9787100000000002	No
238	Prabhudatta Das	0.9787100000000002	No
239	gpvg	0.9785700000000002	No
240	JoshLevy	0.9785700000000002	No
241	Manvel	0.9785700000000002	No
242	AlKhwarizmi	0.9785700000000002	No
243	match man	0.9785700000000002	No
244	fsociety	0.9785190909090912	Yes
245	JinHao	0.978519090909091	No
246	Pj 2	0.9782900000000001	No
247	MikeChen	0.9782900000000001	No
248	lilen	0.9782900000000001	No
249	on the way	0.9781200000000002	No
250	the_jack	0.9780281818181821	No
251	Dmitriy Batogov	0.9780000000000002	No
252	MnsterLu	0.9780000000000002	No
253	NanChen	0.9778600000000002	No
254	ankit4all	0.9778600000000002	No
255	Kostiantyn Isaienkov	0.9778600000000002	No
256	Rodolfo Lourenzutti	0.97757	No
257	Hao Wu	0.97757	No
258	robertopellegrini	0.9774299999999999	No
259	dongdong	0.9774299999999999	No
260	NguyễnDuy	0.9773009090909089	No
261	CollinErickson	0.9769999999999999	No
262	Seunghee Lee	0.9769999999999999	No
263	Maidenhead4	0.9769999999999999	No
264	SaiAdityaGauravVaranasi	0.9769999999999999	No
265	Michael Davis	0.9768599999999998	No
266	Chason	0.97671	No
267	Andrew Chiu	0.9765699999999999	No
268	toxu	0.9764972727272728	No
269	xiao22	0.9762899999999999	No
270	Tea Jin Jang	0.9761400000000002	No
271	onefeat	0.9761400000000002	No
272	Duck_Riot	0.9758600000000003	No
273	Nias	0.9757818181818184	No
274	Bradley Strong	0.97557	No
275	QINGYI	0.9755318181818182	No
276	Patriciolopezvaliente	0.97514	No
277	AchalAgrawal	0.97514	No
278	Valentin 2	0.97514	No
279	Andrey  Vladimirovich	0.9749627272727274	No
280	tmullayanov	0.97486	No
281	xiaohui123	0.97486	No
282	leo cardoso	0.9747172727272728	No
283	Dmitry Pogodin	0.9747099999999999	No
284	Ed Brown	0.9745699999999998	No
285	shaohao	0.9744299999999997	No
286	EnzoC	0.9744299999999997	No
287	MatiTangkieatgumjai	0.9741399999999998	No
288	BalakrishnaSKesavan	0.974077272727273	No
289	EMdigitizer	0.9735836363636361	Yes
290	VikramVimal	0.9735700000000002	No
291	bencxs	0.9734300000000001	No
292	Ramakrishna Poojari	0.97314	No
293	Domingos Lopes	0.97314	No
294	Yuichi	0.97314	No
295	Kevin_Ho	0.973	No
296	MartínSantos	0.9728600000000001	No
297	ludovic.thea	0.9728600000000001	No
298	jnulzl	0.9728600000000001	No
299	Codle	0.9728600000000001	No
300	sins	0.9727099999999999	No
301	KevinBaize	0.9725699999999998	No
302	ZarCiro	0.9724299999999998	No
303	bandiangou	0.9721400000000002	No
304	nickyang	0.9718600000000002	No
305	EmilianoLucero	0.9718600000000002	No
306	Radha	0.9718600000000002	No
307	ZaiyongZhang	0.9718600000000002	No
308	**__	0.9717100000000003	No
309	tetyama	0.9717100000000003	No
310	TrueNorth	0.9717100000000003	No
311	spideR_man	0.9717100000000003	No
312	Codefellas	0.9715999999999999	Yes
313	fatboy	0.9715700000000003	No
314	cape101	0.9714300000000001	No
315	David Dalisay	0.9714300000000001	No
316	baharmohammadi	0.97114	No
317	Hatseflats	0.97114	No
318	Ilya Kheifets	0.97114	No
319	YangJunye	0.97114	No
320	R&L	0.97114	No
321	BetterThanYours	0.97114	No
322	nateRiver	0.97114	No
323	Jeff 2	0.97071	No
324	Murvers	0.97071	No
325	Alexey Ivanov	0.9705699999999999	No
326	RevThat	0.9704299999999999	No
327	TrevorNell	0.9702899999999999	No
328	viktordudas	0.9702899999999999	No
329	Kasei	0.9701399999999998	No
330	sisyphus	0.9699999999999998	No
331	Ruzeil	0.9695700000000003	No
332	rivasj	0.9695700000000003	No
333	VincentCabeli	0.96943	No
334	CanePunma	0.9692900000000002	No
335	ИванВадимовичМахотин	0.9691809090909094	No
336	Kavasi Mihaly	0.9691400000000001	No
337	mengbo	0.9691400000000001	No
338	Ambresh	0.9690000000000001	No
339	ShravanKumar	0.96886	No
340	Masters in learning	0.9687100000000001	No
341	亓了个葩ustc	0.9687100000000001	No
342	rodge	0.9687100000000001	No
343	DmitriiSergeev	0.9687100000000001	No
344	Rolo_Compressor	0.96857	No
345	FUPM	0.96857	No
346	ywllyht	0.96857	No
347	nkocyigit	0.96857	No
348	NizhaShree	0.9684299999999999	No
349	luhaifeng	0.96829	No
350	jfz2004	0.9681399999999998	No
351	JianxinDuan	0.9681399999999998	No
352	Quantifier	0.9680554545454546	Yes
353	ApoorvAgarwal	0.9679999999999997	No
354	Shobhit Gupta	0.9679999999999997	No
355	haataa	0.9679999999999997	No
356	Zac Kenton	0.9679999999999997	No
357	hono63	0.9679999999999997	No
358	Joseph Simonian	0.9679999999999997	No
359	Legron	0.9679999999999997	No
360	hannah	0.9679999999999997	No
361	XiaoDong	0.9679999999999997	No
362	ManikandanSwaminathan	0.9679999999999997	No
363	lruoran	0.9679999999999997	No
364	RTrom	0.9679999999999997	No
365	Lucifer	0.9678599999999998	No
366	eric_d	0.9678599999999998	No
367	austin sun	0.9677099999999998	No
368	{BertrandRussell}	0.9676590909090907	No
369	DiamondToy	0.9675699999999998	No
370	Srinivas Baride	0.9675699999999998	No
371	末世大金矿	0.9675699999999998	No
372	maxwab	0.9675699999999998	No
373	leengsmile	0.9674299999999998	No
374	Maciej Twardowski	0.9673399999999999	No
375	RaghunathVP	0.9672899999999998	No
376	我曾经被山河大海跨过	0.967260909090909	No
377	SyedDanish	0.96726	No
378	think in learning	0.9671400000000002	No
379	bigdit	0.9671400000000002	No
380	GauravJoshi	0.9671400000000002	No
381	zttech	0.9671400000000002	No
382	GaurangRai	0.9671400000000002	No
383	TashinaGraves	0.9670000000000002	No
384	Bhargav	0.9667100000000001	No
385	LiuChang	0.9667100000000001	No
386	llfccc	0.9667100000000001	No
387	SergejFomin	0.9667100000000001	No
388	Varun	0.96657	No
389	kosmonautas 2	0.9664299999999999	No
390	Jokers	0.9664299999999999	No
391	cg784101125	0.9664299999999999	No
392	veeteque	0.9663490909090907	No
393	古賀恭平	0.96629	No
394	MarkusLei22	0.96629	No
395	Eidan Cohen	0.96629	No
396	fabien chevallier	0.96629	No
397	SedaCavdaroglu	0.96629	No
398	Apple	0.9661399999999999	No
399	AnisNouri	0.9661399999999999	No
400	YabinPing	0.9661399999999999	No
401	dubiouscyborg	0.9661399999999999	No
402	timespace10	0.9661399999999999	No
403	HanGuo	0.9659999999999999	No
404	pakree	0.9658599999999998	No
405	RuthRowlands	0.9658599999999998	No
406	GunjanPravinchandraPandya	0.9657100000000003	No
407	zuse	0.9655700000000003	No
408	AlbertoGasparin	0.9655700000000003	No
409	xliu92	0.9654299999999997	No
410	sans	0.9652900000000002	No
411	Reyhaneheb	0.9652900000000002	No
412	BrandyBroadbent	0.9652900000000002	No
413	Sagar Uprety	0.9651400000000002	No
414	wirack	0.9651400000000002	No
415	Vijin K P	0.9651400000000002	No
416	WeCodeR	0.965089090909091	Yes
417	dkicenan	0.9650000000000002	No
418	tom6981588	0.9650000000000002	No
419	yeerir	0.9650000000000002	No
420	sunsy	0.9647100000000001	No
421	NurzatRRakhman	0.9647100000000001	No
422	Alexander Zerbe	0.9647100000000001	No
423	tveek	0.96457	No
424	yijunsu	0.96457	No
425	Trent Cai	0.96457	No
426	longhuanglong	0.96443	No
427	Bhuvaneshwaran	0.96443	No
428	block	0.96443	No
429	Ngoc Anh Huynh	0.96443	No
430	Jessie Li	0.96443	No
431	RobinNicole	0.96429	No
432	Luc	0.964	No
433	prince谢晓峰	0.964	No
434	PiemonSparrow	0.964	No
435	heimingx	0.964	No
436	Dillon	0.964	No
437	selfmaker001	0.964	No
438	PatrickLiu	0.964	No
439	wxlmessi	0.964	No
440	lmy0412	0.964	No
441	Ling Mao	0.964	No
442	Nazly Sabbour	0.9637099999999998	No
443	ZekkoX	0.9634299999999997	No
444	DDzsotjan	0.9634299999999997	No
445	Piotr Carlos P.	0.9632899999999998	No
446	ArshjotKhehra	0.9632899999999998	No
447	Tahar	0.9631400000000001	No
448	plantsgo	0.9631400000000001	No
449	estenhl	0.9630754545454546	No
450	desperadomo	0.9628600000000003	No
451	Chenhui Hu	0.9625700000000001	No
452	鈴木健吾	0.9625700000000001	No
453	ak2	0.9622900000000001	No
454	Himanshu Gupta	0.9617099999999998	No
455	lvyh	0.9615699999999998	No
456	Sunny 3	0.9614299999999998	No
457	Fans C	0.9611399999999999	No
458	pandeyiyer	0.96014	No
459	Yuze Huang	0.95986	No
460	ParvezRafi	0.95986	No
461	wuyuliang	0.95971	No
462	Nick Styles	0.959259090909091	No
463	楠辉小仔	0.9591399999999998	No
464	Leonid Startsev	0.9589999999999997	No
465	Zuyue	0.9588600000000003	No
466	Noah Schwartz	0.9585700000000003	No
467	Nataliya Peshekhodko	0.9582299999999999	No
468	Sumit	0.9577100000000001	No
469	NeilDewart	0.95757	No
470	Li Dongfang	0.9570681818181818	No
471	Najeeb Khan	0.9570654545454547	No
472	Liang	0.9569999999999997	No
473	SherryLeung	0.9564300000000001	No
474	Pierre Aumjaud	0.9563772727272727	No
475	kensei	0.9562900000000001	No
476	Neelu Choudhary	0.9561400000000002	No
477	longcd	0.9556090909090911	No
478	zhangqiang1104	0.95557	No
479	donaldtfung	0.9554299999999999	No
480	DapengWang	0.9554299999999999	No
481	lihuir	0.95529	No
482	Ellias	0.9551399999999999	No
483	Ken Mok	0.9548599999999998	No
484	CQUTWH	0.9538600000000003	No
485	AnnaHomor	0.953	No
486	Aayush	0.9519999999999997	No
487	Rémi	0.9519999999999997	No
488	NiranjanDeshpande	0.9519999999999997	No
489	chettyv	0.9501400000000002	No
490	xiaoran	0.949	No
491	Ruthger Righart	0.948780909090909	No
492	zhuangxu	0.9477763636363636	No
493	rosie	0.9475700000000002	No
494	Icyblade	0.94743	No
495	Dimitri	0.94657	No
496	Caio Oliveira	0.94629	No
497	zhaozexue	0.9459999999999997	No
498	Shahzad Tabassum	0.9458599999999998	No
499	James Foster	0.9457099999999998	No
500	DenisUlianov	0.9450000000000002	No
501	AkashGupta	0.9448600000000001	No
502	SimranjeetSingh	0.9448600000000001	No
503	VõHồViệtKhoa	0.94457	No
504	ParthChaudhary	0.9441399999999999	No
505	PoojaShrivastava	0.9437100000000003	No
506	Daan Michiels	0.9435700000000002	No
507	Binil*George	0.9435700000000002	No
508	Liam-fei	0.9432900000000002	No
509	TK Tang	0.94271	No
510	hotmanwang	0.94229	No
511	BindoBishorgho	0.9417099999999998	No
512	小数	0.9417099999999998	No
513	sakares saengkaew	0.9414299999999997	No
514	Andy 3	0.9412899999999997	No
515	BellumShaw	0.9410618181818183	No
516	olj23	0.9408600000000003	No
517	Shalini Gangwar	0.9399445454545453	No
518	Narendra Prasad Karumanchi	0.939541818181818	No
519	frosty	0.9389645454545457	No
520	KuanyuChen	0.9388599999999998	No
521	jwpker	0.9385700000000002	No
522	dpalma	0.938	No
523	rowe	0.9370000000000003	No
524	Amitesh Roneel Singh	0.9365700000000003	No
525	Volak	0.9361400000000001	No
526	Tortik	0.93571	No
527	haha127	0.9351399999999997	No
528	MarkLin	0.9351399999999997	No
529	ParthSharma	0.9351399999999997	No
530	YujieZhou	0.9351399999999997	No
531	Simon 8	0.9351399999999997	No
532	Karanvir_arvind	0.9351399999999997	Yes
533	MohanChakradhar	0.9351399999999997	No
534	Daniel Andrews	0.9351399999999997	No
535	ofpsxx	0.9345700000000003	No
536	ikseon	0.9326127272727273	No
537	Duke Le	0.9325699999999999	No
538	ShawnPahulu	0.9315700000000001	No
539	ElliotMauai	0.93129	No
540	ChinHongKennethLee	0.93114	No
541	MatteoFelici	0.9302899999999997	No
542	Thanh Cong Nguyen	0.92914	No
543	ZoyaBarabanova	0.927	No
544	Julio Moyano	0.9264163636363636	No
545	NavjotKaur	0.9240490909090909	No
546	Peter Ciang	0.9234299999999998	No
547	DeepaliGarg	0.9212900000000002	No
548	Filips Ivanovs	0.9199999999999999	No
549	eggeggsuperman	0.9191272727272728	No
550	ShubhamSagar	0.91829	Yes
551	scripta	0.9162427272727275	No
552	musketeer191	0.9155699999999999	No
553	qwer	0.9145700000000003	No
554	Hackslash	0.9143209090909092	Yes
555	srbiau	0.9142990909090909	No
556	tmacdon4	0.91429	No
557	fgrzeszc	0.913430909090909	No
558	KrzysztofBiałkowski	0.9128599999999999	No
559	Ping-Huan Kuo	0.9120000000000001	No
560	Sourabh Swain	0.91143	No
561	DigitsJeweller	0.9098854545454547	Yes
562	lystdo	0.9090909090909093	No
563	Vladimir Osin	0.9083090909090908	No
564	See--	0.9080545454545453	No
565	KULDEEP SHARMA	0.9075727272727271	No
566	skilleX	0.9074163636363638	No
567	Ivan Kornev	0.90729	No
568	AvishekJaiswal	0.90714	No
569	RainYang	0.907	No
570	Chris Cross	0.9056618181818179	No
571	tequiller	0.9055181818181819	No
572	Janos	0.905327272727273	No
573	Soap	0.9052045454545453	Yes
574	TJUxzx	0.9047099999999999	No
575	toshi_k	0.9046727272727272	No
576	Patanjali X	0.9044172727272729	Yes
577	liuyuefu	0.9040272727272726	No
578	Md. Sumsuddin	0.9033227272727271	No
579	Reza Rasti	0.9032472727272727	No
580	Varsha Dhumal	0.9028545454545455	No
581	aaaa 2	0.9028545454545455	No
582	Pierre Cardona	0.9022090909090908	No
583	Pavel Bogomolov	0.9013	No
584	Ganit Jyotisi	0.9011727272727275	No
585	Ignatius Chiang	0.9010000000000001	No
586	Petr Shypila	0.9007818181818182	No
587	Tim Hsu	0.9007145454545455	No
588	M_B_B	0.90044	No
589	ztervic	0.8997363636363636	No
590	rahenri	0.899481818181818	No
591	Ekaterina	0.8993545454545453	No
592	Total_Demolition	0.8972899999999998	Yes
593	jalFaizy	0.8972899999999998	No
594	Guillaume COTER	0.897009090909091	No
595	zgo2016	0.8970000000000001	No
596	PrawitChaivong	0.896	No
597	dominik31415	0.8950636363636365	No
598	chubakur	0.894809090909091	No
599	Human Analog	0.894809090909091	No
600	Vishwanath Sangale	0.894129090909091	No
601	zzzhu	0.8938809090909092	No
602	archer	0.8936518181818182	No
603	wagnerra	0.8932899999999998	No
604	VivekPraturi	0.8931181818181819	No
605	shaohui ruan	0.8929981818181817	No
606	mangoyuan	0.8923363636363636	No
607	ilias V	0.891490909090909	No
608	SoundOfSilence	0.8902763636363638	Yes
609	queena	0.8899999999999998	No
610	jiangxiaozhou	0.8898727272727271	No
611	jiangpanonly1	0.8890909090909093	No
612	IlyaKryukov	0.8884454545454545	No
613	arash	0.8884454545454545	No
614	Jonny	0.8883263636363636	No
615	Alaa Awad	0.8881818181818181	No
616	Freykjavik Bjuniversity	0.8881563636363635	No
617	LIAO	0.887990909090909	No
618	kojix2	0.8877909090909091	No
619	Vera Sosnovik	0.8868599999999999	No
620	Kardamat	0.8862172727272729	No
621	Alexey Kosterin	0.8860000000000001	No
622	Yishen	0.8859727272727271	No
623	ShashankSharma	0.8857181818181816	No
624	GGXH	0.8854545454545453	No
625	bb1ll1ngs	0.8849363636363637	No
626	Anna Rozhkova	0.8845454545454545	No
627	ToshVyas	0.8841545454545453	No
628	Sarthak khandekar	0.8838836363636363	No
629	successfan	0.8831181818181819	No
630	Willy	0.8831181818181819	No
631	michaelhoffmann	0.8828545454545454	No
632	AlexanderNikolaev	0.8827563636363637	No
633	Dmitry Malugin	0.8826	No
634	weiming	0.8811727272727274	No
635	arpitutsav	0.8811727272727274	No
636	Andrew + Rishav	0.8811727272727274	No
637	JohnFarrell	0.8811727272727274	No
638	Learners	0.88114	No
639	ML Learners	0.88114	Yes
640	Shashikant Mishra	0.8810127272727273	No
641	Jaldeep A	0.880909090909091	No
642	DoubleWomen	0.8807818181818182	No
643	RanGodrich	0.8807818181818182	No
644	RahulChatterjee	0.8806454545454546	No
645	Paul Lombardi	0.8806454545454546	No
646	EricChien	0.8806454545454546	No
647	Renew	0.8806454545454546	No
648	Linna&Lydia	0.8805181818181819	No
649	Cui Gaochen	0.8805181818181819	No
650	algorithmica1	0.880390909090909	No
651	1dollarpizza	0.8799999999999998	No
652	nullpointer	0.8799999999999998	No
653	Pete.Zhang	0.8799999999999998	No
654	JessieKao	0.8799999999999998	No
655	MengjiaoZhu	0.8799999999999998	No
656	Erik Brorson	0.8797363636363635	No
657	Thinkle	0.8795700000000002	No
658	JamesDiotte	0.879218181818182	No
659	shiyiming	0.8788272727272728	No
660	Bas0923	0.8787	No
661	KouHonda	0.8782563636363636	No
662	dkkk	0.8781818181818181	No
663	Javkhlan-Ochir Ganbat	0.8777909090909093	No
664	rmacey	0.8777909090909093	No
665	ShinodaC	0.8777909090909093	No
666	Sheng Yang	0.8774000000000002	No
667	Alex Lee	0.8768818181818182	No
668	ParthaMishra	0.8768818181818182	No
669	Johan	0.8767545454545455	No
670	RavI Ponmalai	0.8767545454545455	No
671	DanAllen	0.8767545454545455	No
672	KrishnaKulkarni	0.8759727272727271	No
673	kama11	0.8758454545454543	No
674	Justin 2	0.8757181818181816	No
675	JOAN	0.8755818181818182	No
676	Never_Sepulveda	0.875327272727273	No
677	DrNick	0.874809090909091	No
678	Haifeng	0.8741545454545453	No
679	Octavi Font	0.8729999999999998	No
680	christian_b	0.8727272727272727	No
681	Charmender	0.8720145454545457	Yes
682	TyasKusumaHandayani	0.8719454545454544	No
683	Wout Aarts	0.87	No
684	Ish Yadav	0.8685700000000002	No
685	Zhu XueLin	0.8683645454545456	No
686	BenKrieger	0.8676636363636361	No
687	lengyue	0.8666272727272727	No
688	ForestGump	0.8663636363636363	No
689	Zindabad	0.8657181818181816	No
690	Vishwadeep Gautam	0.8649090909090908	No
691	KarlSigfrid	0.8643500000000002	No
692	yang 3	0.8640272727272725	No
693	Jianghan Li	0.8618181818181816	No
694	Munkh-Od Altansukh	0.8615700000000002	No
695	Daniel Kirsch	0.8604299999999998	No
696	Cody Dean	0.860429090909091	No
697	The Unchallenged	0.8592309090909088	Yes
698	CardboardBox	0.8583090909090908	No
699	Kyungsu Kim	0.8564909090909091	No
700	FishXY	0.8560999999999999	No
701	art_for_vad	0.8536363636363635	No
702	Valyaev Ilya	0.85257	No
703	Sebastian Eberle	0.85243	No
704	DBrain5	0.8522090909090908	No
705	SurajPai	0.8506454545454546	No
706	Pradeep Kondamuri	0.8501272727272725	No
707	Craig Weidert	0.8403909090909091	No
708	Dina Ermilova	0.8387099999999998	No
709	DariaYakovleva	0.8382899999999998	No
710	Karl4Ebanuy	0.8376636363636365	No
711	liangr	0.8368818181818183	No
