Rank	Team	Score	IITD_Students
80	Radhakrishnan Guhan	0.99371	No
81	AmanBhatia	0.99371	No
82	firsec	0.99371	No
83	buhaozi	0.99357	No
84	ClausHolmgaard	0.99357	No
85	Kien Nguyen	0.99357	No
86	blaskowitz100	0.99357	No
87	Araldo van de Kraats	0.99357	No
88	KermitJedi	0.99343	No
89	kalaabala	0.99343	No
90	MikeAir	0.99343	No
91	Su Tang	0.99343	No
92	heisenberg 3	0.99343	No
93	Armin	0.99329	No
94	歪哥突然	0.99329	No
95	ssemenyuk	0.99329	No
96	aaaa 2	0.99314	No
97	Varsha Dhumal	0.99314	No
98	BegueF	0.99300	No
99	Denis Vlasov	0.99300	No
100	pingjunlv	0.99286	No
101	Chetan Madhok	0.99286	No
102	muchas_gracias	0.99271	No
103	Florian PAQUET	0.99271	No
104	Lucas 2	0.99271	No
105	Carlos H. Villa Pinto	0.99271	No
106	Nikita Molostvov	0.99257	No
107	Ttkuma	0.99257	No
108	ingvar888	0.99243	No
109	misgod	0.99243	No
110	Laxmi Prajapat	0.99243	No
111	Pierre Cardona	0.99243	No
112	Michele Vitali	0.99229	No
113	devmeow	0.99229	No
114	wangty	0.99229	No
115	AlekseyParamonov	0.99229	No
116	Fabien Tencé	0.99214	No
117	Ehsan Saghapour	0.99214	No
118	Ozanize	0.99214	No
119	srinivas mudhiraj	0.99214	No
120	MarcoCarnini	0.99214	No
121	TanyaSattaya-aphitan	0.99214	No
122	muye5	0.99214	No
123	Daia Alexandru	0.99214	No
124	Infernus	0.99214	No
125	superizer	0.99214	No
126	yk28	0.99200	No
127	Dene Farrell	0.99200	No
128	affemitwaffel	0.99200	No
129	ShivaSitaraman	0.99200	No
130	ABE_	0.99200	No
131	AndreyBozhko	0.99200	No
132	borogove	0.99200	No
133	Allen Qin	0.99186	No
134	ДмитрийКиперов	0.99186	No
135	Hugo Martiniano	0.99186	No
136	Focsic@BE	0.99186	No
137	William 2	0.99186	No
138	weiyus	0.99186	No
139	Kshitiz Sharma	0.99186	No
140	QuốcBảoĐỗ	0.99171	No
141	BlueWhale	0.99171	No
142	Annihilator	0.99157	No
143	DudleyDrummond-Hay	0.99157	No
144	PerfectMachine	0.99157	No
145	TheMajor	0.99157	No
146	Masato  Takahashi	0.99157	No
147	Harish Reddy	0.99157	No
148	神秘人	0.99157	No
149	Christian Salvatore	0.99157	No
150	Yesterdays	0.99157	No
151	akshaywalvekar	0.99143	No
152	Julian 3	0.99143	No
153	Pavel Bogomolov	0.99143	No
154	Naqqash	0.99143	No
155	Patrick Carson	0.99143	No
156	ZhenyiLin	0.99143	No
157	iory	0.99143	No
158	abhishekkumar 2	0.99143	No
159	marcovaldo	0.99129	No
160	MathiasFelixGruber	0.99129	No
161	wangyinan	0.99129	No
162	RaphaelCampos	0.99129	No
163	Omar Alexander Ruiz	0.99129	No
164	eberg	0.99129	No
165	Ganit Jyotisi	0.99129	No
166	august	0.99129	No
167	Alexandru Papiu	0.99129	No
168	Yuichi Iwanami	0.99129	No
169	ishan12345	0.99114	No
170	IshanSodhi	0.99114	No
171	Jakub Svehla	0.99114	No
172	uomcse_efinix	0.99114	No
173	callofdutyops	0.99114	No
174	AndreasNilsson	0.99114	No
175	pengchengluo	0.99100	No
176	SayaliShirode	0.99100	No
177	star	0.99100	No
178	Nikita Verkhovin	0.99100	No
179	MichaelWang	0.99100	No
180	LookingForEntryLevelJob	0.99100	No
181	Mokii	0.99100	No
182	T123	0.99100	No
183	Tenshi Kanade	0.99100	No
184	JohnCrickett	0.99100	No
185	Han-Zhou Wu	0.99086	No
186	Travis White	0.99086	No
187	Jordan Webster	0.99086	No
188	Dixon	0.99086	No
189	by_yzp	0.99086	No
190	Björn Lunt	0.99086	No
191	Dmytro Tkanov	0.99086	No
192	Piotr Giedziun	0.99071	No
193	simplebest	0.99071	No
194	freed err	0.99071	No
195	JackDS	0.99057	No
196	DongwonShin	0.99057	No
197	Wolf-Guido Bolick	0.99057	No
198	civic_Z.Y.Z	0.99057	No
199	SeshuKumar	0.99057	No
200	AyushSharma	0.99057	No
201	hal9zillion	0.99057	No
202	Ryan Goy	0.99057	No
203	sxie	0.99043	No
204	Chris Swierczewski	0.99043	No
205	nickgu	0.99029	No
206	IvanSosnovik	0.99029	No
207	songzy12	0.99029	No
208	JaviWaitzel	0.99029	No
209	MartinHoráček	0.99029	No
210	SidN	0.99029	No
211	ФилиппБочаров	0.99029	No
212	YuRayLi	0.99014	No
213	Damodar	0.99014	No
214	JGuillaumin	0.99014	No
215	learner123	0.99014	No
216	zhangzhang	0.99014	No
217	david chang	0.99000	No
218	eginardo	0.99000	No
219	Aleksandr Savochkin	0.99000	No
220	ОльгаКонкина	0.99000	No
221	Bartosz Prusinowski	0.99000	No
222	sunny0o0	0.99000	No
223	Mathan	0.99000	No
224	Damien 2	0.99000	No
225	RFont	0.99000	No
226	luyawen	0.98986	No
227	LavishYadav	0.98986	No
228	xiaoxuliang	0.98986	No
229	xingxinghanzi	0.98986	No
230	Vishwanath Sangale	0.98971	No
231	ztervic	0.98971	No
232	Shijian Su	0.98971	No
233	Bojan Tunguz	0.98971	No
234	axon	0.98971	No
235	echo88	0.98971	No
236	GustavoMA	0.98957	No
237	Bobfan	0.98957	No
238	MohanNikam	0.98957	No
239	daryadedik	0.98957	No
240	ADmitri	0.98943	No
241	hysic	0.98943	No
242	rahenri	0.98943	No
243	B.C.	0.98943	No
244	Yury Kozyrev	0.98943	No
245	Felix	0.98943	No
246	Paul Mongkud	0.98929	No
247	TaegyunJeon	0.98929	No
248	cashew	0.98929	No
249	Ekaterina	0.98929	No
250	Ken du	0.98929	No
251	Ping Ng	0.98929	No
252	AlexanderPozharskii	0.98929	No
253	mapShuffleReduce	0.98914	No
254	qwe0814	0.98914	No
255	Ievgen	0.98900	No
256	AIM94	0.98900	No
257	Nestor D.	0.98900	No
258	ziru	0.98900	No
259	SaurabhNaik	0.98900	No
260	hunter10817	0.98886	No
261	Tayari	0.98871	No
262	anantzoid	0.98871	No
263	Alex Mitrevski	0.98857	No
264	MohamedRahmouni	0.98857	No
265	abhiram singh	0.98857	No
266	BagOfWords	0.98843	No
267	Melanie	0.98843	No
268	skyfengye741	0.98843	No
269	DisplayName	0.98829	No
270	artemZholus	0.98829	No
271	Kasuka	0.98814	No
272	YuzhouSong	0.98786	No
273	Alvaro João	0.98786	No
274	arbalan	0.98786	No
275	SnowWalkerJ	0.98757	No
276	ShihaoZhang	0.98743	No
277	RohitApte	0.98743	No
278	sourish	0.98729	No
279	mathias	0.98729	No
280	Jianyang Zhao	0.98729	No
281	Ben Ogorek	0.98729	No
282	Leon Chow	0.98714	No
283	Benjamin Derville	0.98714	No
284	Shmuma	0.98714	No
285	Devinder Saini	0.98714	No
286	drcdh	0.98700	No
287	onhanik	0.98700	No
288	K.I.	0.98700	No
289	XIMO	0.98686	No
290	the_jack	0.98686	No
291	Sahil Jindal	0.98686	No
292	Oleg Dobkin	0.98671	No
293	Guillaume COTER	0.98671	No
294	AliNawed	0.98671	No
295	PashaAdamenko	0.98657	No
296	Jorge Del Val Santos	0.98643	No
297	Oscar Friberg	0.98643	No
298	VasudevSingh	0.98643	No
299	Adit Deshpande	0.98629	No
300	Illidan7	0.98614	No
301	STACers	0.98614	No
302	Sylvain	0.98614	No
303	xinghedyc	0.98614	No
304	utobe67	0.98614	No
305	danidarshit	0.98614	No
306	xmfbit	0.98600	No
307	Zachary Ruzhinov	0.98586	No
308	SANGGIHONG	0.98571	No
309	Winson Waisakurnia	0.98571	No
310	Nils 2	0.98571	No
311	Hison	0.98557	No
312	c_ozbek	0.98543	No
313	Michał Stolarczyk	0.98543	No
314	Hyunwoo Jung	0.98543	No
315	AzamatbekAkhmedov	0.98529	No
316	Ronald Yang	0.98529	No
317	Jirapol Songvuti	0.98514	No
318	Bogdan Kirilenko	0.98514	No
319	wuqiWeber	0.98514	No
320	buckthoothsir	0.98500	No
321	josdorpjossie	0.98500	No
322	nevergone	0.98500	No
323	Jan Lehnhäuser	0.98486	No
324	kobex	0.98486	No
325	tyd2lx	0.98486	No
326	Splashblue	0.98486	No
327	aidan	0.98486	No
328	Gerben	0.98471	No
329	inferoscope	0.98471	No
330	pomoke	0.98457	No
331	raulbryant	0.98457	No
332	dominik31415	0.98457	No
333	Human Analog	0.98429	No
334	chubakur	0.98429	No
335	ArsenalByr	0.98429	No
336	smallFish	0.98429	No
337	hiro116s	0.98429	No
338	Beltegeuse	0.98414	No
339	Aamir Goriawala, Kalyanee Chendke, Rohit Date	0.98414	No
340	Anshulvyas	0.98400	No
341	eli2063	0.98386	No
342	Dmitry Egorov	0.98386	No
343	SaltSuger	0.98386	No
344	KolegaSuper	0.98371	No
345	Ploy Temiyasathit	0.98371	No
346	KitipongSirirueangsakul	0.98371	No
347	alessio	0.98371	No
348	Tuan Nguyen	0.98343	No
349	Banzai Charge	0.98343	No
350	AlexGuo	0.98314	No
351	ganfoubudalian	0.98300	No
352	DFridman	0.98300	No
353	Nguyễn Lương An Phú	0.98300	No
354	zshiki	0.98271	No
355	ahans	0.98271	No
356	zxhy	0.98243	No
357	danaugrs	0.98243	No
358	MingFeiLiang	0.98243	No
359	T. Niyomkarn	0.98243	No
360	AndreaRufini	0.98243	No
361	seu1tyz	0.98243	No
362	GuodongShen	0.98229	No
363	Peter 6	0.98229	No
364	RahulChawla	0.98229	No
365	phils 2	0.98229	No
366	Chengwei Huang	0.98229	No
367	Lovekesh Garg	0.98229	No
368	kaihua	0.98229	No
369	haoxigua	0.98229	No
370	enjoYB	0.98229	No
371	on the way	0.98229	No
372	Compound	0.98229	No
373	toxu	0.98229	No
374	alui22	0.98229	No
375	MohammadSaifee	0.98229	No
376	ankita_sinha	0.98229	No
377	Ale e Fabio	0.98229	No
378	qccc	0.98229	No
379	ShashwatVerma	0.98229	Yes
380	zhuangxu	0.98214	No
381	churandy	0.98214	No
382	GokulP	0.98214	No
383	PeSsenger	0.98200	No
384	RuobingWang	0.98200	No
385	wangwanpeng	0.98200	No
386	МөнхбаатарЭнхбаатар	0.98200	No
387	NguyễnDuy	0.98171	No
388	SikaiWang	0.98171	No
389	dauntless	0.98171	Yes
390	RickXie	0.98157	No
391	mangoyuan	0.98157	No
392	Shao Yen Hung	0.98157	No
393	Gary Hess	0.98129	No
394	fzhurd	0.98129	No
395	Veena K	0.98100	No
396	gjkim	0.98100	No
397	chu_cs_nmsu	0.98071	No
398	Earth!	0.98071	No
399	CongWang	0.98071	No
400	ИльяШапилов	0.98057	No
401	jaadler	0.98043	No
402	linalu	0.98014	No
403	Frank Le	0.98000	No
404	mi7ky	0.97971	No
405	weilianghe	0.97971	No
406	Nikita Vasilev	0.97957	No
407	Tu Thai	0.97957	No
408	Tachibana Kanade	0.97957	No
409	wangtao	0.97957	No
410	Mihail Burduja	0.97943	No
411	Deepin	0.97943	No
412	Alexander Anokhin	0.97914	No
413	Kv Manohar	0.97914	No
414	queena	0.97900	No
415	CarolineWang	0.97886	No
416	WaiMunLek	0.97886	No
417	Chathurika	0.97886	No
418	Aleksandr Gorovoi	0.97886	No
419	jiangxiaozhou	0.97886	No
420	KittyPryde	0.97886	No
421	jasonzhang	0.97886	No
422	EdLevinson	0.97886	No
423	SandiMikus	0.97871	No
424	Prabhudatta Das	0.97871	No
425	Evgeniy Malishev	0.97871	No
426	gozky	0.97857	No
427	match man	0.97857	No
428	AlKhwarizmi	0.97857	No
429	gpvg	0.97857	No
430	Manvel	0.97857	No
431	JoshLevy	0.97857	No
432	MikeChen	0.97829	No
433	lilen	0.97829	No
434	Pj 2	0.97829	No
435	LATTE	0.97814	No
436	sappyprg	0.97814	No
437	yifan_xu	0.97800	No
438	Lucas V. Oliveira	0.97800	No
439	EktaGujral	0.97800	No
440	lilili	0.97800	No
441	purple	0.97800	No
442	smithfleet	0.97800	No
443	Dmitriy Batogov	0.97800	No
444	jiangpanonly1	0.97800	No
445	MnsterLu	0.97800	No
446	ankit4all	0.97786	No
447	Kostiantyn Isaienkov	0.97786	No
448	NanChen	0.97786	No
449	Hao Wu	0.97757	No
450	Rodolfo Lourenzutti	0.97757	No
451	blue_choc	0.97743	No
452	dongdong	0.97743	No
453	robertopellegrini	0.97743	No
454	RohanRaj	0.97729	No
455	arash	0.97729	No
456	Alaa Awad	0.97700	No
457	Maidenhead4	0.97700	No
458	SaiAdityaGauravVaranasi	0.97700	No
459	Seunghee Lee	0.97700	No
460	CollinErickson	0.97700	No
461	Michael Davis	0.97686	No
462	Chason	0.97671	No
463	Andrew Chiu	0.97657	No
464	n_ken	0.97629	No
465	xiao22	0.97629	No
466	Tea Jin Jang	0.97614	No
467	onefeat	0.97614	No
468	Loup-SinhRouan	0.97600	No
469	Shahrukhkhan	0.97600	No
470	JesseL	0.97600	No
471	Vape Naysh	0.97586	No
472	ISaber	0.97586	No
473	David@THM	0.97586	No
474	Duck_Riot	0.97586	No
475	FengyaoZHOU	0.97557	No
476	ben xu	0.97557	No
477	Bradley Strong	0.97557	No
478	mikr	0.97543	No
479	ReiiNakano	0.97543	No
480	AmberMcKenzie	0.97543	No
481	Nias	0.97543	No
482	AchalAgrawal	0.97514	No
483	Patriciolopezvaliente	0.97514	No
484	Valentin 2	0.97514	No
485	xiaohui123	0.97486	No
486	tmullayanov	0.97486	No
487	Dmitry Pogodin	0.97471	No
488	Ed Brown	0.97457	No
489	FlaviuToader	0.97443	No
490	Naveen 2	0.97443	No
491	shaohao	0.97443	No
492	EnzoC	0.97443	No
493	DennisSchönhof	0.97414	No
494	MatiTangkieatgumjai	0.97414	No
495	GGXH	0.97400	No
496	zheng	0.97386	No
497	hugematrix	0.97371	No
498	ChetanGupta	0.97357	No
499	VikramVimal	0.97357	No
500	VadimSychev	0.97343	No
501	bencxs	0.97343	No
502	Beginner	0.97314	No
503	Domingos Lopes	0.97314	No
504	Ramakrishna Poojari	0.97314	No
505	Yuichi	0.97314	No
506	Anna Rozhkova	0.97300	No
507	Kevin_Ho	0.97300	No
508	wangqihui	0.97286	No
509	ludovic.thea	0.97286	No
510	leo cardoso	0.97286	No
511	MartínSantos	0.97286	No
512	jnulzl	0.97286	No
513	Codle	0.97286	No
514	Marina	0.97271	No
515	sins	0.97271	No
516	gr8R	0.97257	No
517	KevinBaize	0.97257	No
518	ZarCiro	0.97243	No
519	Joshua Rose	0.97229	No
520	Gim_7	0.97229	No
521	Tracholar Zuo	0.97214	No
522	bandiangou	0.97214	No
523	MinghaoWu	0.97200	No
524	Jian Liu	0.97200	No
525	Betty Schirrmeister	0.97200	No
526	Javier Gutierrez	0.97200	No
527	gzgzgz	0.97186	No
528	nickyang	0.97186	No
529	Radha	0.97186	No
530	ZaiyongZhang	0.97186	No
531	EmilianoLucero	0.97186	No
532	spideR_man	0.97171	No
533	TrueNorth	0.97171	No
534	tetyama	0.97171	No
535	**__	0.97171	No
536	Ashley Jacob Ross	0.97157	No
537	fatboy	0.97157	No
538	GauthamKumaran	0.97143	No
539	Willy	0.97143	No
540	successfan	0.97143	No
541	David Dalisay	0.97143	No
542	cape101	0.97143	No
543	AlexanderNikolaev	0.97129	No
544	Tom Dörr	0.97129	No
545	Prasad Godbole.	0.97114	No
546	yangkang	0.97114	No
547	TanguyBretagne	0.97114	No
548	BoGao	0.97114	No
549	Mukesh Kumar	0.97114	No
550	michaelhoffmann	0.97114	No
551	R&L	0.97114	No
552	nateRiver	0.97114	No
553	Hatseflats	0.97114	No
554	Ilya Kheifets	0.97114	No
555	SAASTN	0.97114	No
556	YangJunye	0.97114	No
557	BetterThanYours	0.97114	No
558	baharmohammadi	0.97114	No
559	JohnCheng	0.97086	No
560	Jeff 2	0.97071	No
561	Murvers	0.97071	No
562	Juggy	0.97057	No
563	Alexey Ivanov	0.97057	No
564	suosssss	0.97043	No
565	RevThat	0.97043	No
566	CelsoF.AraujoF.	0.97029	No
567	TrevorNell	0.97029	No
568	Andrey  Vladimirovich	0.97029	No
569	viktordudas	0.97029	No
570	Kasei	0.97014	No
571	sisyphus	0.97000	No
572	程小真	0.96971	No
573	JonathanLou	0.96971	No
574	Orlando	0.96971	No
575	rivasj	0.96957	No
576	Ruzeil	0.96957	No
577	straw_man	0.96943	No
578	Nick Malotin	0.96943	No
579	hira	0.96943	No
580	VincentCabeli	0.96943	No
581	pickou	0.96929	No
582	sid.xiong	0.96929	No
583	fedezarf	0.96929	No
584	CT_BALY_ESSES	0.96929	No
585	Lannie Miao	0.96929	No
586	weiming	0.96929	No
587	arpitutsav	0.96929	No
588	Andrew + Rishav	0.96929	No
589	JohnFarrell	0.96929	No
590	CanePunma	0.96929	No
591	fsociety	0.96929	Yes
592	UjjwalPeshin	0.96914	No
593	mengbo	0.96914	No
594	Kavasi Mihaly	0.96914	No
595	Thomas Doyle	0.96900	No
596	Jaldeep A	0.96900	No
597	Ambresh	0.96900	No
598	DoubleWomen	0.96886	No
599	RanGodrich	0.96886	No
600	ShravanKumar	0.96886	No
601	Howard Chen	0.96871	No
602	Gabriel Ruttner	0.96871	No
603	RahulChatterjee	0.96871	No
604	Paul Lombardi	0.96871	No
605	EricChien	0.96871	No
606	rodge	0.96871	No
607	DmitriiSergeev	0.96871	No
608	亓了个葩ustc	0.96871	No
609	Masters in learning	0.96871	No
610	dzkang2011	0.96857	No
611	zhenbin	0.96857	No
612	Daniel Vacca	0.96857	No
613	Ambimanus	0.96857	No
614	o_juli_o	0.96857	No
615	Rhostam	0.96857	No
616	Krybaby_7_9	0.96857	No
617	jack_Gan	0.96857	No
618	Evan Kesten	0.96857	No
619	zl557 and bl657	0.96857	No
620	Constantin	0.96857	No
621	NoelAlexander	0.96857	No
622	Linna&Lydia	0.96857	No
623	ywllyht	0.96857	No
624	FUPM	0.96857	No
625	nkocyigit	0.96857	No
626	Rolo_Compressor	0.96857	No
627	algorithmica1	0.96843	No
628	NizhaShree	0.96843	No
629	Vishwadeep Gautam	0.96829	No
630	chh931118	0.96829	No
631	luhaifeng	0.96829	No
632	loveqingbao	0.96814	No
633	Edans Sandes	0.96814	No
634	andheroe	0.96814	No
635	jfz2004	0.96814	No
636	JianxinDuan	0.96814	No
637	Daoxun	0.96800	No
638	chuanqi129	0.96800	No
639	Pierre Aumjaud	0.96800	No
640	zhangjunphy	0.96800	No
641	Yuna.qiu	0.96800	No
642	sel3aa	0.96800	No
643	JohnCache	0.96800	No
644	Elsa	0.96800	No
645	ZdJiang	0.96800	No
646	Francesco 3	0.96800	No
647	Jersyliu	0.96800	No
648	WujingYao	0.96800	No
649	RTrom	0.96800	No
650	YatingZhan	0.96800	No
651	ChensuXie	0.96800	No
652	nullpointer	0.96800	No
653	1dollarpizza	0.96800	No
654	JessieKao	0.96800	No
655	MengjiaoZhu	0.96800	No
656	Pete.Zhang	0.96800	No
657	hono63	0.96800	No
658	Legron	0.96800	No
659	Zac Kenton	0.96800	No
660	Joseph Simonian	0.96800	No
661	ApoorvAgarwal	0.96800	No
662	BielM	0.96800	No
663	Shobhit Gupta	0.96800	No
664	ManikandanSwaminathan	0.96800	No
665	lruoran	0.96800	No
666	haataa	0.96800	No
667	XiaoDong	0.96800	No
668	EMdigitizer	0.96800	Yes
669	hannah	0.96800	No
670	Isaac 2	0.96786	No
671	Lucifer	0.96786	No
672	eric_d	0.96786	No
673	Madhav	0.96771	No
674	ZHOUJUNJUN	0.96771	No
675	Team Unicorns	0.96771	No
676	JaneSom	0.96771	No
677	Erik Brorson	0.96771	No
678	austin sun	0.96771	No
679	InomMirzaev	0.96757	No
680	Salami91280	0.96757	No
681	Hackers	0.96757	No
682	InomMirzaev 2	0.96757	No
683	DiamondToy	0.96757	No
684	Srinivas Baride	0.96757	No
685	末世大金矿	0.96757	No
686	ИванВадимовичМахотин	0.96757	No
687	maxwab	0.96757	No
688	{BertrandRussell}	0.96757	No
689	Sonali Chawla	0.96743	No
690	我曾经被山河大海跨过	0.96743	No
691	leengsmile	0.96743	No
692	disnop	0.96729	No
693	RaghunathVP	0.96729	No
694	Erman Sefer	0.96714	No
695	waskita adijarto	0.96714	No
696	JamesDiotte	0.96714	No
697	GaurangRai	0.96714	No
698	GauravJoshi	0.96714	No
699	zttech	0.96714	No
700	think in learning	0.96714	No
701	bigdit	0.96714	No
702	fishface	0.96700	No
703	Matteo	0.96700	No
704	mooncake	0.96700	No
705	TashinaGraves	0.96700	No
706	Amirpasha	0.96686	No
707	Vinay K	0.96686	No
708	Diego_Pablo_CT	0.96686	No
709	SergejFomin	0.96671	No
710	llfccc	0.96671	No
711	Bhargav	0.96671	No
712	LiuChang	0.96671	No
713	ann_hp	0.96657	No
714	Akshita	0.96657	No
715	AbdurRahman	0.96657	No
716	Bas0923	0.96657	No
717	Varun	0.96657	No
718	ilopezfr	0.96643	No
719	RikuArakawa	0.96643	No
720	kosmonautas 2	0.96643	No
721	cg784101125	0.96643	No
722	Jokers	0.96643	No
723	sysubeing	0.96629	No
724	boojinks	0.96629	No
725	Tanner Dye	0.96629	No
726	Eidan Cohen	0.96629	No
727	SedaCavdaroglu	0.96629	No
728	MarkusLei22	0.96629	No
729	fabien chevallier	0.96629	No
730	古賀恭平	0.96629	No
731	Quantifier	0.96629	Yes
732	crwang	0.96614	No
733	Foobar	0.96614	No
734	RedaAffane	0.96614	No
735	TraceTidwell	0.96614	No
736	UrfTheManatee	0.96614	No
737	timespace10	0.96614	No
738	YabinPing	0.96614	No
739	Apple	0.96614	No
740	AnisNouri	0.96614	No
741	dubiouscyborg	0.96614	No
742	Gregory LEGOFF	0.96600	No
743	douuubt	0.96600	No
744	longcd	0.96600	No
745	LixinSu	0.96600	No
746	dkkk	0.96600	No
747	HanGuo	0.96600	No
748	vitaminsd	0.96586	No
749	Lola S Gardner	0.96586	No
750	Kent Johnson	0.96586	No
751	Diego Pereira	0.96586	No
752	SpeedyXeon	0.96586	No
753	pakree	0.96586	No
754	RuthRowlands	0.96586	No
755	AndreaBattistello	0.96571	No
756	Webhunter	0.96571	No
757	sirius 2	0.96571	No
758	Larkin	0.96571	No
759	ecolvin	0.96571	No
760	GunjanPravinchandraPandya	0.96571	No
761	JinHao	0.96571	No
762	fengyunflya	0.96557	No
763	Nick Styles	0.96557	No
764	edrush81	0.96557	No
765	BananuhBeatDown	0.96557	No
766	slow	0.96557	No
767	zuse	0.96557	No
768	AlbertoGasparin	0.96557	No
769	RodrigoLoza	0.96557	No
770	TejaYagni	0.96543	No
771	Vaishnavi	0.96543	No
772	wcolgan1	0.96543	No
773	xliu92	0.96543	No
774	sans	0.96529	No
775	Reyhaneheb	0.96529	No
776	BrandyBroadbent	0.96529	No
777	João Duro	0.96514	No
778	Tapan	0.96514	No
779	Andrey Tatarinov	0.96514	No
780	QINGYI	0.96514	No
781	KouHonda	0.96514	No
782	ColinLee	0.96514	No
783	Sheng Yang	0.96514	No
784	Sagar Uprety	0.96514	No
785	Vijin K P	0.96514	No
786	wirack	0.96514	No
787	Ajit Barik	0.96500	No
788	BazylReinstein	0.96500	No
789	tobe	0.96500	No
790	Chris+Gautam	0.96500	No
791	tom6981588	0.96500	No
792	yeerir	0.96500	No
793	dkicenan	0.96500	No
794	mattlewissf	0.96486	No
795	Charily	0.96486	No
796	zwjreal	0.96486	No
797	Stan 3	0.96486	No
798	arthur lauga	0.96471	No
799	Alexander Zerbe	0.96471	No
800	sunsy	0.96471	No
801	NurzatRRakhman	0.96471	No
802	larry1994	0.96457	No
803	Sanoop	0.96457	No
804	Bricoleur	0.96457	No
805	wangdingding	0.96457	No
806	Alex Lee	0.96457	No
807	Trent Cai	0.96457	No
808	tveek	0.96457	No
809	yijunsu	0.96457	No
810	AtlasYu	0.96443	No
811	JessieLi	0.96443	No
812	DanAllen	0.96443	No
813	RavI Ponmalai	0.96443	No
814	longhuanglong	0.96443	No
815	Jessie Li	0.96443	No
816	Bhuvaneshwaran	0.96443	No
817	block	0.96443	No
818	Ngoc Anh Huynh	0.96443	No
819	Arnab	0.96429	No
820	Magicyu	0.96429	No
821	CoMartel	0.96429	No
822	RobinNicole	0.96429	No
823	SyedDanish	0.96414	No
824	shenshanmiaoke	0.96400	No
825	dragon 2	0.96400	No
826	JiaDe	0.96400	No
827	Long Yang	0.96400	No
828	zyl123	0.96400	No
829	KeithSelover	0.96400	No
830	PiemonSparrow	0.96400	No
831	selfmaker001	0.96400	No
832	prince谢晓峰	0.96400	No
833	PatrickLiu	0.96400	No
834	Dillon	0.96400	No
835	wxlmessi	0.96400	No
836	heimingx	0.96400	No
837	Luc	0.96400	No
838	lmy0412	0.96400	No
839	Ling Mao	0.96400	No
840	Nann	0.96386	No
841	TJ Gilbrough	0.96371	No
842	Igor Prusov	0.96371	No
843	Nazly Sabbour	0.96371	No
844	PraveenKrishnan	0.96343	No
845	LamIvan	0.96343	No
846	ross_geller	0.96343	No
847	mathdoc19	0.96343	No
848	kama11	0.96343	No
849	ZekkoX	0.96343	No
850	DDzsotjan	0.96343	No
851	Justin 2	0.96329	No
852	ArshjotKhehra	0.96329	No
853	Piotr Carlos P.	0.96329	No
854	estenhl	0.96314	No
855	Tahar	0.96314	No
856	plantsgo	0.96314	No
857	VaibhavChauhan	0.96286	No
858	Never_Sepulveda	0.96286	No
859	desperadomo	0.96286	No
